comment;Label
Metodolojinin tasarýmý projelerin genel yapýsý üzerinden belirlenmiþtir. Bu suretle metodolojinin gerekli esnekliðe sahip olmasý öngörülmüþtür. Projelerin içerik ve nitelik itibariyle incelenmesi sonucu büyük ve karmaþýk projelerde izlenecek yol ile daha küçük projelerde izlenecek yolun birbirinden ayýrýlmasý gerekmektedir. Unutulmamasý gereken büyük ve kompleks projelerin yönetimsel kontrole ve gözden geçirmelere daha çok ihtiyacý olduðudur. Küçük projelerde iþe kontrolden çok uygulama temelli iþ gerçekleþtirmelerine yönelinmesinde fayda vardýr. Metodoloji sabit ve deðiþmez deðildir. Projelerdeki deneyimler ve öneriler ile geliþmeli, yaþanan süreçlerin organizasyon açýsýndan deðerlendirmeleri yapýlmalý, bu konuda görüþ bildirmek isteyenler cesaretlendirilmelidir. Süreçler organizasyona göre optimize edildikçe metodolojiyi de geliþtirecektir. ;ProjectManagement
"Projenin baþarý kriteri taraflar arasýnda açýk ve net bilinmelidir. Projenin baþarý kriterinin tanýmlanmasý için sorulabilecek en basit soru: ""Bu projeyi neden yapýyoruz?"" olacaktýr. Baþarý kriteri ölçülebilir olmalý ve yönetimsel deðerlerle dile getirilmelidir. Yönetimsel dile getirme ürünün piyasa araþtýrmasý, reklam beklentisi, tanýtýmýnýn nasýl olacaðý, rakiplerin durumu vb. çalýþmalarýn sonucunda ürünün kabul edilebilirliðini ortaya koymaktýr. ";ProjectManagement
"Projeler genellikle ideal koþullar altýnda gerçekleþirler, ancak istenmeyen ortamlar ki; personel dirençleri vb. baþarýyý olumsuz yönde etkileyecektir. Proje yönetimi genel yönetim bilgisini gerektirir. Genel yönetim kurallarý, çalýþmalarý, kavramlarý, teknikleri, araçlarý ve yetenekleri proje yönetimi için temel oluþturur. Ayrýca, baþkalarýyla kolay çalýþabilme, sorumluluk alabilme, gruba liderlik edebilme ve karar almada bu istenen özellikler içerisindedir.";ProjectManagement
Planlama :Bu aþamada amaç belirlenir, proje ve takým organizasyonu tanýmlanýr. Planlama süreci, öncelikle yine amaçlarýn ve proje tanýmýnýn daha detaylý olarak sunulduðu proje hedeflerinin net olarak belirlendiði, performans kriterlerinin kesin olarak saptandýðý can alýcý süreçtir. ;ProjectManagement
Programlama:Bu aþamada insan, para ve kaynaklar belirli aktiviteler birbirleri ile iliþkilendirilir. Proje yönetim teknikleri kullanýlarak proje programlanýr. Kontrol:Bu aþamada firma, kaynaklarý, maliyeti, kaliteyi ve bütçeyi gözler. Ayrýca planlarý revize eder ya da deðiþtirir. Zaman ve maliyet taleplerini karþýlamak için kaynaklarý kaydýrýr. ;ProjectManagement
Proje Sonlandýrma: Son aþama proje baþlangýcý kadar önemlidir. Projeyi sonlandýran bir aktivite mutlaka yerine getirilmelidir. Örneðin, bir final raporunun teslimi, üretilen ürünün aktive edilmesi, ürünün piyasaya sürülmesi için yapýlan bir anlaþma vs. bunlar projenin gerçek anlamda bitirildiðini ve iþlevliðini kazandýðýný belirleyecektir. ;ProjectManagement
Proje hayat döngüsü 4 ana safhadan meydana gelmektedir. Þimdi bu fazlarýkýsaca açýklayalým: Faz 1 Hazýrlýk: Proje yöneticisý üzerindeký fonksiyonel yönetim projeyi belirler, amaçlar doðrultusunda deðerlendirir ve baþlangýç onayýný verir. Faz 2 Planlama: Bu fazda, detaylý proje planlamasý yapýlýr. Proje takýmýný oluþturur. Proje sponsorlarý ya da müþteri tarafýndan onaylanan planlama sonrasý uygulama sürecine geçilecektir. Faz 3 Uygulama: Projede görev alan herkes bu safhada aktif rol oynar. Projenin planlanan tüm aþamalarý bu süreçte gerçekleþtirilir. Faz 4 Proje Sonu: Üretilen ürün ya da hizmet gerçek ortamda uygulama için teste hazýr olduðunda bu aþamaya geçilir. Proje sponsorlarý ve müþteri onayý ile proje teslim edilir. ;ProjectManagement
Proje hayat döngüsü deyince birbirine baðýmlý ve birbirini takip eden aþamalar anlaþýlmalýdýr. Genellýkle bu döngü, taným ve gereksinimlerin saptanmasý, geliþtirme, izleme, kontrol ve sonuç safhalarýndan oluþmaktadýr. Proje yönetim süreci dediðmizde ise bir hiyerarþi ya da öncelik sýrasý olmaksýzýn birbirini tamamlayan fonksiyonlar anlaþýlmalýdýr. Planlama, listeleme,  kaynak planlama, izleme ve deðerlendirme, raporlama gibi temel fonksiyonlar süreci oluþturur. ;ProjectManagement
"PMI’ýn (proje yönetim enstitüsü) proje yönetimi konusundaki önemli referanslarýndan biri olarak PMBOK’ye göre ana süreçler, projelerde ayný sýrayla izlenmesi gereken, olmazsa olmaz, baðlayýcý nitelikteki aþamalardýr. Örneðin planlama ve zamanlama çalýþmalarý, bütçe çalýþmalarý vb. Yardýmcý süreçler ise;projenýn gidiþatýna baðlý olarak istenildiðinde uygulanabilecek aþamalar olarak karþýmýza çýkýyor. Örneðin proje süresince deðiþen koþullara göre gereken satýnalma, insan kaynaklarý, risk yönetimi, kalite yönetimi gibi süreçler bu gruba girmektedir.";ProjectManagement
Bir Fikrin Doðuþu (Konsept Geliþtirme ) Aþamasý :Bir ihtiyacýn ortaya çýktýðý ve dile getirildiði aþamadýr. Bu yeni bir ürün veya hizmet olabilir. Bir sonraki adýmda doðru tanýmlamalarý yapabilmek adýna fizibilite çalýþmalarýnýn hayata geçirilmesý gereken aþama konsept geliþtirme aþamasýdýr. ;ProjectManagement
Tanýmlama ve Planlama Aþamasý :Yapýlacaklarýn kesin olarak belirlendiði aþamadýr. Problemin çözümü için doðru problem tanýmlarý çýkarýlmýþ olmalýdýr. Bu aþamada hedefler, uygulamaya yönelik stratejiler, detaylý iþ planlarý, kontrol sistemleri, kalite güvence prosedürleri geliþtirilmiþ olmalýdýr. Ayrýca, projeye dahil olacak katýlýmcýlar aralarýndaki iletiþim için kullanýlacak rapor tiplerý ve periyodlarý tanýmlanmýþ olmalýdýr. ;ProjectManagement
Tasarým Aþamasý :Tasarým aþamasý, her projede bulunmayabilir veya geliþtirme aþamasýyla birleþtirilmiþ olabilir. Bu aþamada projenin devamýnda ortaya çýkacak maliyet, zaman ve performans deðerleri ilk baþtaki hedeflere denk düþmeyebilir. Bu yüzden planlarda revizyona gidilebilir. Tasarým aþamasýnda ortaya çýkan yeni problemler veya fýrsatlar projenin detayýnýn daha iyi görülmesini saðlayacaðýndan bu aþamada yapýlacak revizeler, projenýn geri kalanýnýn daha saðlýklý yürümesini saðlayacaktýr. ;ProjectManagement
Geliþtirme veya Üretim Aþamasý :Bu aþama projeden beklenen ürünün/hizmetin ortaya çýkarýldýðý aþamadýr. Ürünün istenen kritelerde olup olmadýðýna dair testlerin yapýlmasýnýn ve gerekli onaylarýnýn alýnmasýnýn yanýsýra, proje planlarýnda belirlenen zaman, bütçe ve performans hedeflerine ne ölçüde ulaþýldýðýna dair deðerlendirmeler de bu aþamada yapýlýr.;ProjectManagement
Uygulama Aþamasý :Müþteriye proje ürününün teslim edilmesi sürecidir. Bu aþamada proje ürünü/hizmeti müþterinin kullanabileceðý þekilde sisteme entegre edilir. Son kullanýcý eðitimleri , pilot uygulamalar bu aþamada hayata geçirilir ve müþteriden onaylar alýnýr. ;ProjectManagement
Sonlandýrma Aþamasý :Proje yöneticisi ve takýmý geriye dönüp, bu projeden neler öðrendiklerini, ne tip riskler/zorluklar yaþadýklarýný ve nasýl çözümler yarattýklarýný dile getirdikleri bir döküman hazýrlayarak projenýn kapanýþýný gerçekleþtirirler. ;ProjectManagement
Proje planlamasý, projenin nasýl gerçekleþtirileceðinin tanýmlanmasýdýr. Proje planýnýn amacý ise aktiviteleri tanýmlamak, gereken zaman ve kaynak tahminlerini yapmak ve yönetimin gözden geçirme, kontrol vb. faaliyetleri yapmasýný saðlamaktýr. Proje planlama, proje emri ile baþlar. ;ProjectManagement
"Proje planlamanýn hedefleri aþaðýdaki gibidir;
• Projeyi tanýmlayýcý ve baðlayýcý baþarýlacak iþlerin belirlenmesi
• Proje ile ilgili tüm tahminlerin yazýlý hale getirilmesi.
• Proje kontrol ve raporlama noktalarýnýn belirlenmesi
• Kaynak kullanýmlarýnýn izlenmesi (Zaman, para, insan vb. ) ";ProjectManagement
"Proje planlamanýn aþaðýdakileri içermesi beklenir;
• Sýnýrlý ve somut aktiviteler, böylece daðýtýlacak ve analiz yapýsý tarafýndan tanýnmýþ deðerler üretilir. Bu proseste projenin amaçlarýný gerçekleþtirebilmek için gerekli olan aksiyonlar belirlenmelidir.
• Aktivitelerin kesin olarak sýralanmasý, böylece gelecek büyüme gerçekçi ve olasý þekilde desteklenir.
• Geçecek olan sürenin doðru hesaplanmasý, belirlenen her aktivitenin tamamlanmasý gereken periyotlarý içerir.
• Zaman çizelgesinin geliþtirilmesi. Bu proje aktivitelerinin baþlangýç ve bitiþ günlerinin belirlenmesi demektir. ";ProjectManagement
Planlama vizyon ile baþlar. Vizyon zihin tarafýndan yaratýlan þirkete ait bir hayaldir. Bu þirketin ileride ne olmak istediðini belirtir. Bütün strateji ve politikalar bu vizyona göre þekillendirilecektir. Bir projenin yapýlma kararý da bunun vizyona hizmet edip etmediðine bakýlarak alýnýr. Vizyonun belirlenmesinden sonra sýra misyon belirlenmesine gelir. Misyon kýsaca þirketin hangi iþle uðraþtýðýnýn ve toplumun onu kabul ediþinin bir ifadesidir. Planlamadaki amaç geçmiþte yaþanan sapmalardan, risklerden, problemlerden ders alarak her defasýnda daha iyi planlar yaratabilmektir. ;ProjectManagement
Deðiþiklikler meydan geldiðinde yapýlýr. Proje planlarýnýn deðiþebileceði ve yeniden planlamanýn belirli durumlarda gayet doðal olduðu taraflarca bilinmeli ancak deðiþikliðin boyut ve sýklýðý konusunda disiplinli davranýlmalýdýr. Deðiþiklik istekleri proje yöneticisinde toplanmalý, belli bir sýklýkta iþleme sokulmalý, deðiþiklik isteklerinin sebepleri tanýmlanmaya çalýþýlmalýdýr. ;ProjectManagement
Kapama süreci proje, hedeflerine ulaþtýðýnda baþlar. Kapama iþlemleri genellikle rutin bir süreçtir. Ýlk aþama kullanýcýlarýn sistemi onaylamalarýdýr. Proje onaylandýktan sonra tüm dökümanlar arþivlenir. ;ProjectManagement
"Proje planlama süreci aþaðýdaki görevleri içerir; 
• Projenin ana aþamalarý tanýmlanýr.
• Proje teslimatlarýnýn gerçekleþtirilmesi ile ilgili aktiviteler tanýmlanýr.
• Her aktivite için gerekli kaynaklar belirlenir.
• Aktiviteler arasýndaki iliþkiler tanýmlanýr. Bu iliþkiler BaþlangýçBaþlangýç, Baþlangýç-Bitiþ, Bitiþ-Baþlangýç yada Bitiþ-Bitiþ olabilir.
• Aktiviteler ile ilgili süre tahminleri yapýlýr.
• Aktiviteler programlanýr.
• Akrtivitelerin bütçeleri/maliyetleri tanýmlanýr.
• Proje riskleri tanýmlanýr.
• Kaliteyi saðlamak için gerekli aktiviteler tanýmlanýr
• Kontrol, izleme ve raporlama aktiviteleri tanýmlanýr";ProjectManagement
Bir projeye baþlanabilmesi için üst yönetimin buna gerek görmesi ve kaynak ayýrmasý zorunluluk arz eder. Ancak bundan sonra iþgücü teminine gidilebilir, proje yönetim grubu oluþturulabilir ve proje kaynak tahsisi gerçekleþtirilebilir. ;ProjectManagement
"Proje grubu; proje yöneticisi, tam gün görevliler ve zamanýný normal hat görevleri ile proje üzerinde paylaþtýran görevlilerden oluþur. Proje yöneticisinin proje amaçlarýný anlayacak ve bunlara ulaþacak teknik bilgi ile yönetsel beceriye sahip olmasý gerekir. Yönetici, üst yönetim tarafýndan kendisine verilen projeyi tamamlama sorumluluk ve otoritesi ile hareket eder. Proje organizasyonu da, iþletmenin çeþitli fonksiyonlarýndan personel olarak kullanan bir seçme organizasyon niteliðindedir. Proje gruplarý, projenin tamamlanmasýndan sonra ya baþka projelere ya da hat görevlere kaydýrýlýrlar. ";ProjectManagement
Planlama, organize etme, denetleme, koordine etme ve güdüleme gibi yönetsel süreçler göz önüne alýndýðýnda, proje yönetiminin esaslarý genel yönetim esaslarýna paralel bir durum arz etmektedir. Proje yöneticileri faaliyetleri planlamak, programlamak ( çeþitli olasý çevre koþullarýna göre alternatif hareket tarzlarý belirlemek, faaliyetler veya bölümler arasýndaki iliþkiler üzerinde durmak ) ve proje faaliyetleri tamamlandýkça kontrol etmek zorundadýrlar. ;ProjectManagement
Herhangi bir proje yönetimi, birbirleri ile ilgili bir kaç faaliyetin sýnýrlý olanaklarda planlama, koordinasyon ve kontrolünü gerektirir. Bu sýnýrlý olanaklar, insanlar, makinalar, para ve zamandýr. Bundan baþka proje yönetimi, baþlangýçta oluþturulan, bundaki herhangi bir deðiþikliðin plana dahil edilmesini ve bu deðiþikliðin etkisinin hemen bilinmesini gerektirir. Bu nedenle yöneticiler, en iyi olacak þekilde sadece plan ve listelemeye dayanmaya mecburdurlar. Bu ise, dinamik koþullardaki deðiþikliðin ani etkilerini yeterli ölçüde karþýlayamayabilecek plan ve listelemede uygun deðiþikliklerin yapýlmasýný gerektirecektir. ;ProjectManagement
Yönetim bilimciler etkenliði arttýrmak , otorite sorumluluk ve hesap sorulurluðu daðýtmak için , bir organizasyonu alt birimlerine ayýrmanýn çeþitli yollarýný tanýmlamýþlardýr. Bunun yapýlmasý yoluna Departmanlara Ayýrma denir. Bütün durumlarda amaç birbirine baðýmlý parçalar arasýnda iyi bir düzen elde etmektir. Departmanlara Ayýrma delegasyon süreciyle bütünleþiktir. ;ProjectManagement
"Baþlýca departmanlara ayýrma tipleri: Fonksiyonel: Organizasyonel birimler imalat, mühendislik ve finans gibi birbirinden farklý ortak özelliklerine göre ayrýlýrlar. Ürün: Ayrýk organizasyon birimleri ana bir ürün veya ürün hattý etrafýnda organize olmuþlardýr. Müþteri: Organizasyon birimleri özel olarak tek bir müþteriyle iþ yapacak þekilde oluþturulmuþtur. Örneðin Türkiye’de Karayollarý Coðrafi: Yönetim ve çalýþanlar coðrafi olarak tanýmlanmýþ bölgeler etrafýnda organize olmuþtur ; Mesela Doðu Karadeniz Bölgesi gazete daðýtým aðý gibi . Süreç: Ýnsan ve diðer kaynaklar bir petrol rafinerisi gibi iþ akýþý etrafýnda organize edilmiþtir. ";ProjectManagement
"Proje Organizasyonu Avantajlarý;
• Ýnsan kaynaðýný tüm dikkati projeye yöneliktir.
• Tüm proje konularý için, sponsor ve müþteri firmalarý tek bir muhatapbulurlar.
• Proje konusu ve iþ açýk bir þekilde belirlenmiþtir.
• Belirgin sorumluluk ve yetki. ";ProjectManagement
"Proje Organizasyonu Dezavantajlarý ;
• Benzer iþ ve fonksiyon için tekrarlanan çaba ve kaynak
• Kýsa dönemlerde geniþ gereksinimler
• Deðiþen oranda ve tecrübede insan kaynaðý
• Ýþ performansý hem seçilen organizasyon yapýsýna hem de insan kaynaðýnýn kapasitesine önemli ölçüde baðlýdýr. ";ProjectManagement
"Fonksiyonel Organizasyon Avantajlarý ;
• Benzer projelerde fikir ve çözümlerin deðiþimi
• Geniþ zamanda kendini amorti eden kaynaklar
• Çoðunlukla deðiþmez ve benzer iþgücü
• Genel verimin organizasyon yapýsýna duyarsýzlýðý. ";ProjectManagement
"Fonksiyonel Organizasyon Dezavantajlarý ;
• Part-time zaman ayýrabilirler
• Birçok odak noktasý sözkonusudur
• Zayýf proje konsepti.
• Yetki ve sorumluluk kargaþasý ";ProjectManagement
"Proje organizasyonlarýnýn asýl amacý, proje amaçlarý doðrultusunda çalýþan yönetime, organizasyon kaynaklarý kullanýmýnda bir yöntem ve kolaylýk saðlamaktadýr. Temel bir proje organizasyonu þu ana fonksiyonlarý saðlamak için meydana gelir:
• Proje gereksinimleri saðlandýktan ve birtakým tehditler yerine getirildikten sonra, projenin hýz kazanmasýna öncülük eder.
• Proje yöneticisi, proje birim yöneticileri, proje takým üyeleri diðer iþtirakçilerin arasýndaki iliþkileri düzenler.
• Ýþ ve aktiviteleri açýkça yönlendirir.
• Emir-komuta kanallarýný, yetki, otorite ve iletiþim kanallarýný belirtir. ";ProjectManagement
Çoðu yazýlým projesi aslýnda az ya da çok baþarýsýz sonuçlarla doludur. Bunun nedeni, bu projelerden çoðunun, belirlenen maliyet, zaman ve gereksinim kriterlerine uygun sonuçlanmamasýndan kaynaklanmaktadýr. Burada ilginç olan bir nokta ise her ne kadar bu baþarýsýzlýklar belirlenip dökümante edilse de birçok yazýlým projesi onlarý tekrar yaþamaya devam etmektedir. ;ProjectManagement
Bir baþarýsýzlýk, yazýlým projesinde ciddi anlamda zamanlama ve maliyetlerde meydana gelen sapmalar ile sonuçlarý proje ertelemesine kadar varabilecek kalite ve performans problemlerini anlatmaktadýr. Yazýlým endüstrisinde çok uzun süreler sonunda edinilen tecrübeler doðrultusunda, baþarýsýzlýða etki eden en önemli faktörler arasýnda, kullanýcýnýn yetersiz katkýsý, iþletme sahiplerinin farklý istekleri, belirsiz ve açýklanamayan gereksinimler, zayýf zaman ve maliyet tahminleri, yetersiz bilgi ve tecrübede insan gücü, hesaplanamayan maliyet unsurlarý v. b. nedenler sayýlabilir. ;ProjectManagement
"Proje organizasyonu aþaðýdakiler saðlandýðý zaman en iyi þekilde çalýþýr;
1-Ýþler belirli bir amaç ve bitiþ tarihi ile tanýmlanabilir olmalýdýr.
2-Ýþ varolan organizasyon için alýþýlmamýþ ve tektir.
3-Ýþ, uzmanlaþmýþ yeteneklere ihtiyaç duyan kompleks ve birbirleri ile iliþkisi olan görevler içermelidir.
4-Proje, geçici fakat organizasyon için kritiktir. ";ProjectManagement
